course_id,tuition_fee,waitlist,retention_rate,feedback_score,faculty_rating,capacity,enrollment
190,94347,49,0.91,4.4,4.6,58,181
199,42611,23,0.89,4.6,4.8,98,183
114,67471,2,0.84,1.6,3.5,49,95
100,96168,14,0.53,2.8,3.8,43,108
132,98464,26,0.65,3.4,2.3,63,130
162,95920,23,0.65,2.5,4.7,87,147
187,41937,11,0.73,1.4,3.7,119,139
176,23733,45,0.76,2.0,2.9,77,151
199,68985,48,0.67,4.5,2.2,30,142
156,64491,38,0.79,3.4,4.3,106,187
107,33131,16,0.83,3.1,4.4,46,128
131,40922,50,0.6,3.8,3.3,62,164
151,25001,39,0.88,2.4,4.5,71,161
182,32115,39,0.51,2.4,4.1,81,154
155,45591,6,0.73,1.3,2.0,68,92
138,23720,38,0.75,4.1,2.7,56,152
200,44659,16,0.94,1.5,3.2,78,120
187,84476,10,0.76,1.4,4.6,74,122
180,40615,26,0.6,4.3,4.1,90,165
147,30571,24,0.8,3.3,2.4,64,129
104,85320,29,0.64,2.2,4.6,108,165
150,66023,33,0.71,1.3,2.3,39,105
183,49379,45,0.92,2.8,3.0,103,174
162,62083,50,0.55,1.5,2.3,34,114
164,96826,16,0.73,1.4,2.2,54,93
159,95379,39,0.76,1.5,4.7,114,178
143,58324,45,0.6,3.7,3.3,96,177
134,57200,29,0.7,2.6,3.4,97,157
135,74358,21,0.54,2.9,4.4,94,154
179,31206,4,0.7,2.7,4.0,93,129
131,88008,29,0.73,4.2,4.3,34,142
154,66363,26,0.7,4.5,3.0,106,169
107,49671,47,0.91,3.1,3.1,54,154
123,89979,46,0.77,3.6,4.5,106,197
134,56501,24,0.82,5.0,4.9,102,189
125,99298,14,0.65,3.7,4.5,50,127
170,92590,9,0.84,1.5,3.0,88,117
185,65344,41,0.82,4.0,3.0,43,147
132,52345,37,0.84,3.5,2.3,71,152
127,29106,19,0.53,3.5,5.0,117,177
132,90271,41,0.61,1.4,4.8,59,143
154,86786,48,0.73,4.7,2.0,120,194
168,25148,20,0.7,4.3,3.2,99,159
155,32659,11,0.62,1.3,2.8,65,94
110,72877,7,0.95,4.6,2.8,58,129
112,75127,9,0.83,4.9,3.9,54,135
118,66727,7,0.51,3.7,4.0,60,123
155,96997,47,0.69,3.8,3.0,91,176
138,60653,30,0.75,4.8,4.1,37,150
157,61805,32,0.62,4.0,3.6,75,161
177,60348,4,0.76,4.9,2.4,120,157
136,42835,8,0.56,3.5,3.6,94,139
186,21972,10,0.9,1.6,3.9,119,148
136,80764,14,0.81,4.6,3.6,34,122
108,78315,47,0.67,2.4,2.6,33,123
185,93344,44,0.65,1.8,2.6,40,120
192,38917,22,0.52,1.8,4.9,44,119
144,47046,44,0.63,2.4,4.7,83,167
172,66291,49,0.9,1.0,4.1,48,135
160,26717,45,0.86,1.2,3.7,95,158
104,67770,27,0.77,4.0,2.5,81,150
123,59531,30,0.57,1.1,2.5,36,97
119,77025,36,0.91,1.8,4.4,63,143
145,57153,38,0.66,3.3,3.4,69,150
168,23252,47,0.87,1.9,4.0,52,149
138,53325,8,0.88,2.0,3.5,40,94
111,31532,50,0.68,2.1,2.5,85,156
142,42550,8,0.77,4.2,3.8,40,120
182,42873,5,0.68,2.8,2.9,86,123
117,74507,36,0.66,2.7,2.7,72,139
123,69808,7,0.58,3.7,2.7,80,122
141,97237,8,0.83,2.2,3.6,86,124
164,99621,26,0.84,1.3,4.4,54,124
159,40075,47,0.93,2.3,2.5,53,140
143,26215,3,0.69,3.3,2.6,48,101
128,73239,10,0.67,4.2,4.0,107,162
185,75867,22,0.86,3.1,2.2,67,128
185,20526,28,0.81,4.3,2.7,38,128
150,59905,3,0.72,1.7,3.3,113,129
109,79048,23,0.65,1.0,4.2,52,111
126,45438,32,0.94,1.2,2.8,75,129
144,22433,11,0.65,1.0,3.6,72,106
155,43049,36,0.81,1.9,3.8,46,129
164,36064,50,0.68,3.3,4.2,102,193
107,67498,17,0.76,3.4,4.7,97,165
176,68435,14,0.59,3.8,3.9,111,158
142,88134,8,0.68,1.6,3.3,120,136
130,30885,43,0.86,1.9,4.4,106,177
174,22042,4,0.76,3.1,4.4,46,115
106,34795,36,0.89,3.2,2.2,46,133
170,35486,48,0.57,1.7,2.1,110,160
126,64417,29,0.82,4.6,3.4,119,188
105,37945,11,0.9,1.5,2.7,86,119
132,96257,19,0.81,1.4,3.0,120,143
179,35093,37,0.5,3.5,2.9,73,146
118,28195,29,0.55,2.9,2.8,59,125
143,39262,42,0.87,1.8,4.1,72,153
197,27896,26,0.61,2.5,2.8,95,145
141,61446,6,0.77,2.5,4.2,39,104
173,93109,29,0.67,2.1,2.3,37,107
173,27943,7,0.59,1.5,3.5,83,112
142,29414,50,0.89,2.6,4.7,72,175
183,47968,23,0.93,4.3,5.0,33,143
143,92753,30,0.68,3.7,3.9,119,183
110,22573,29,0.62,3.3,4.5,95,166
180,48435,48,0.9,3.7,3.4,34,148
183,69475,32,0.67,4.0,2.4,55,140
119,22604,19,0.71,3.4,4.7,73,150
154,32184,9,0.74,4.7,2.1,99,147
160,89491,43,0.69,3.8,4.2,117,201
155,35876,21,0.54,2.4,2.3,77,119
169,42030,34,0.64,3.5,4.9,42,148
189,80140,42,0.63,1.8,3.1,39,120
147,78392,14,0.77,4.9,4.6,102,176
191,66254,37,0.92,1.9,4.6,31,132
107,21781,25,0.88,4.5,5.0,35,148
106,74303,41,0.87,3.8,4.6,40,154
124,49254,13,0.88,4.3,3.8,37,123
173,54924,34,0.86,1.3,3.7,40,117
156,96939,30,0.65,3.1,3.6,96,163
147,20181,11,0.57,4.8,4.2,67,147
189,34692,27,0.92,3.3,3.6,51,140
191,50993,13,0.57,2.1,3.9,34,95
140,25127,23,0.85,3.3,2.1,93,146
191,99730,2,0.61,4.1,3.7,98,145
139,98060,24,0.86,1.9,4.8,41,122
154,63543,6,0.61,4.9,3.3,60,126
107,22741,9,0.91,4.4,2.6,87,146
104,79272,41,0.69,1.7,3.7,56,133
108,96475,15,0.69,2.8,2.6,53,108
126,84620,18,0.81,4.0,4.2,59,145
127,41333,22,0.62,2.0,3.2,110,147
196,40263,23,0.63,2.5,2.7,68,120
197,55326,38,0.82,2.6,3.2,93,158
113,46063,19,0.89,4.3,3.8,100,172
118,92934,0,0.81,1.9,2.3,39,75
100,71461,30,0.5,4.3,3.4,109,172
166,55802,22,0.83,5.0,2.9,36,134
183,44767,24,0.54,1.3,4.0,115,145
159,62684,28,0.89,3.7,3.6,66,148
112,80166,10,0.74,2.1,3.6,79,125
153,82991,39,0.59,2.6,4.7,118,187
172,83331,11,0.82,2.1,2.0,48,96
167,61602,37,0.67,1.3,3.9,95,150
124,78182,26,0.79,1.4,4.6,118,162
171,39183,34,0.92,3.8,2.8,66,153
169,37239,19,0.59,3.3,3.8,68,133
139,21827,31,0.79,1.0,4.3,37,114
123,45123,32,0.87,1.3,3.8,118,162
123,28889,37,0.61,4.1,3.4,56,154
185,65618,42,0.53,1.2,4.9,80,151
166,55028,20,0.65,4.1,2.9,88,150
116,79341,45,0.68,1.5,3.0,83,144
189,88958,9,0.51,4.8,4.6,116,172
200,26881,38,0.55,4.7,3.7,112,190
143,69268,30,0.6,1.3,2.9,43,104
114,45697,42,0.93,2.5,4.5,32,137
101,25906,15,0.55,4.1,4.0,104,159
177,53512,47,0.73,3.0,3.6,73,164
120,41619,28,0.89,3.9,4.2,104,177
177,84948,31,0.93,3.3,4.0,96,170
134,50309,28,0.7,1.4,3.1,105,144
122,74398,26,0.85,4.3,4.8,107,185
124,68878,27,0.95,3.6,3.9,70,153
147,47249,19,0.79,4.3,3.0,51,134
188,46415,49,0.57,4.1,2.5,98,183
156,26914,31,0.73,3.4,2.5,100,158
161,83370,19,0.95,4.9,4.8,65,162
147,77171,13,0.74,2.4,4.2,104,146
175,78970,8,0.65,1.2,4.6,59,104
131,96354,9,0.6,4.5,2.1,103,143
166,79781,38,0.56,2.0,3.4,116,166
124,48452,12,0.76,4.1,4.1,95,159
179,51176,14,0.66,2.4,4.8,118,163
198,55843,2,0.9,4.9,4.0,104,164
115,52883,15,0.5,4.3,2.8,49,120
175,70426,24,0.71,3.3,4.5,73,154
130,63928,44,0.92,4.0,3.8,117,200
128,30389,23,0.94,2.7,3.0,96,149
154,66096,41,0.52,1.7,2.8,108,157
187,34812,22,0.62,1.0,2.8,116,139
165,57557,17,0.84,2.4,2.3,97,136
107,34786,42,0.66,3.5,4.4,55,161
162,32114,19,0.59,1.2,2.9,65,108
107,66893,17,0.79,4.6,4.0,111,179
120,44416,14,0.76,5.0,2.3,85,151
122,69186,49,0.69,1.2,4.9,107,181
194,53636,20,0.55,4.7,2.2,45,124
101,29404,32,0.94,5.0,4.9,48,165
190,81184,5,0.84,3.6,3.8,75,130
139,29895,15,0.55,4.3,3.6,102,156
197,71441,17,0.67,2.9,3.1,45,109
174,25771,43,0.71,1.0,2.4,90,137
173,61052,2,0.83,1.3,3.3,73,101
106,73248,32,0.78,2.6,4.3,116,176
117,21122,40,0.9,1.1,3.3,47,120
101,29633,14,0.77,2.8,2.8,55,113
177,98461,43,0.9,4.1,3.7,80,177
119,79549,42,0.62,1.7,2.6,93,147
145,41277,42,0.67,4.3,4.2,91,183
180,61535,0,0.77,1.1,2.1,113,112
181,85605,17,0.9,1.3,3.8,91,133
111,98321,42,0.58,3.0,3.6,34,129
181,94686,26,0.78,2.4,3.5,89,149
106,26568,19,0.85,2.9,3.1,64,130
189,81266,18,0.7,4.5,4.1,105,173
188,73235,17,0.59,4.3,4.2,90,161
173,97795,30,0.62,3.5,3.2,59,139
187,72269,40,0.57,2.8,3.1,118,174
135,50286,42,0.64,3.4,3.2,98,176
185,53389,26,0.9,1.1,2.9,89,130
158,89846,49,0.63,1.0,4.6,30,125
110,72954,5,0.87,3.3,2.5,31,93
113,45727,19,0.8,2.7,4.7,94,158
109,76995,13,0.66,1.3,3.0,102,123
100,95517,26,0.76,3.9,4.4,70,160
188,36011,49,0.92,1.8,3.0,56,146
148,34433,8,0.89,3.8,3.6,109,161
163,67496,6,0.73,3.1,4.0,94,143
119,71933,28,0.72,1.6,3.6,45,117
145,79051,41,0.9,3.3,4.2,84,175
200,48939,41,0.63,4.2,4.3,76,175
102,92827,39,0.66,4.8,5.0,76,185
156,61234,13,0.51,4.6,2.8,118,159
117,79356,46,0.59,1.9,2.4,112,160
168,54336,26,0.71,2.8,4.7,99,163
175,87805,6,0.6,4.2,4.4,91,152
169,26852,38,0.81,1.3,4.4,70,145
189,58202,27,0.54,4.9,2.6,44,133
142,59500,18,0.89,1.6,3.6,42,103
170,87500,17,0.54,4.8,3.7,46,135
132,61935,49,0.7,3.8,4.2,84,183
144,52963,27,0.52,4.1,2.9,41,126
139,55812,14,0.92,1.2,2.2,83,114
180,26291,48,0.57,2.8,3.9,108,180
147,28989,2,0.8,3.2,4.2,32,104
124,26749,29,0.51,3.4,5.0,96,170
180,20624,35,0.69,3.4,2.9,87,156
127,95050,24,0.94,2.1,4.0,94,153
101,92813,2,0.86,2.2,2.7,71,104
103,86048,30,0.94,2.0,3.7,31,119
166,74622,22,0.51,3.5,2.0,42,107
192,52698,43,0.87,3.0,3.7,86,168
178,48451,12,0.52,1.8,4.8,74,125
117,21495,28,0.88,2.4,2.5,56,121
200,29921,5,0.6,3.0,3.2,116,139
150,74271,36,0.78,3.4,3.7,72,155
136,50083,22,0.7,2.1,2.7,35,102
140,42072,23,0.62,1.2,3.7,115,147
144,22551,5,0.91,2.9,5.0,120,164
194,79147,12,0.76,1.4,3.5,45,99
155,21697,17,0.64,1.3,2.2,73,104
176,42315,13,0.78,1.2,3.6,104,128
123,25801,1,0.85,2.2,3.4,78,115
168,63927,26,0.78,4.8,3.0,79,161
130,76135,22,0.87,1.5,4.7,93,146
145,34381,5,0.9,4.2,3.6,107,157
182,64253,33,0.6,2.1,3.0,109,152
187,53587,41,0.72,4.3,4.9,106,200
161,65183,14,0.53,3.5,2.0,97,135
129,62110,20,0.64,2.5,4.1,71,134
188,98747,47,0.87,3.8,3.7,119,200
105,38485,29,0.74,2.5,4.5,54,140
142,23262,13,0.55,4.6,2.2,109,151
179,40397,18,0.57,2.5,4.6,30,111
193,21605,45,0.6,3.7,2.4,82,161
160,45103,7,0.86,1.3,3.3,40,86
197,67537,9,0.85,4.9,2.1,84,139
135,71072,32,0.9,3.3,3.5,110,177
194,94944,32,0.85,3.7,2.6,97,168
132,33574,33,0.89,3.2,2.6,33,124
101,86536,13,0.61,2.8,3.3,84,132
175,76060,35,0.59,1.9,4.4,95,157
148,51074,13,0.83,1.5,3.4,79,119
153,44065,45,0.68,1.0,3.2,98,152
151,34965,29,0.92,4.6,2.5,35,132
114,45632,46,0.55,3.8,4.5,82,181
191,64454,20,0.57,2.2,2.8,65,116
137,24805,42,0.68,2.6,4.9,84,171
174,31627,21,0.59,2.0,3.3,68,123
101,72902,39,0.88,1.0,4.5,32,121
173,78539,27,0.54,4.7,3.0,39,129
152,49887,2,0.95,3.2,4.1,74,129
191,67230,38,0.84,2.7,4.5,30,136
188,86899,39,0.81,5.0,3.4,55,167
117,67598,47,0.54,3.4,2.2,58,145
128,66194,31,0.71,1.0,3.3,62,118
111,21218,37,0.63,1.1,2.2,67,116
125,66711,13,0.77,3.5,2.2,98,142
173,55359,15,0.52,4.6,3.2,100,157
186,93396,5,0.53,3.9,2.2,106,133
107,99930,39,0.91,3.9,4.3,117,197
176,25727,34,0.66,2.4,3.4,74,140
102,69383,3,0.93,2.2,4.3,117,150
130,57241,32,0.56,1.9,3.7,37,116
186,90010,2,0.53,3.1,4.1,61,114
100,84613,9,0.62,4.8,3.8,67,139
128,20337,24,0.63,4.4,2.3,40,123
192,90283,20,0.58,4.0,3.3,52,127
172,28607,30,0.78,2.4,3.9,83,151
110,79143,19,0.64,1.2,3.8,77,118
200,62343,0,0.86,4.7,2.5,57,120
146,38526,47,0.68,3.6,3.8,47,156
180,44689,4,0.55,1.4,2.3,110,114
170,55961,1,0.55,2.0,4.2,31,85
113,47627,36,0.82,3.4,2.3,68,142
123,73031,7,0.78,3.1,3.2,96,135
117,90933,0,0.82,2.7,3.0,102,128
171,62547,9,0.69,3.8,3.6,71,130
193,54115,35,0.87,2.9,4.3,114,186
123,58313,4,0.84,4.8,2.0,102,148
120,86065,23,0.76,4.4,2.7,43,129
154,90468,13,0.6,4.2,4.5,57,139
108,48182,7,0.71,4.7,3.3,113,161
132,51497,15,0.6,2.7,5.0,43,122
153,86213,9,0.94,2.9,4.1,36,108
193,84029,32,0.72,3.1,3.5,69,147
195,66713,43,0.5,2.8,3.3,88,160
101,98163,38,0.85,3.2,4.5,80,173
123,54497,39,0.94,4.6,2.6,59,161
135,68251,30,0.63,4.9,2.3,98,169
120,98432,35,0.72,4.7,3.0,39,146
107,98001,2,0.67,2.4,4.4,68,117
193,97833,28,0.53,2.2,4.7,30,119
160,23469,13,0.93,4.0,5.0,77,155
112,28953,8,0.91,2.9,2.2,43,98
186,56231,37,0.87,3.2,3.5,118,188
200,59067,9,0.65,4.2,4.7,81,152
159,71232,41,0.63,1.3,4.0,97,159
189,87545,5,0.7,1.1,2.3,87,97
142,73742,46,0.51,2.6,3.1,38,131
107,90557,21,0.65,2.5,3.7,82,138
180,87566,3,0.86,4.8,4.2,78,151
137,87514,26,0.9,4.7,3.8,61,161
139,94755,21,0.85,1.2,2.6,47,99
166,99120,15,0.68,2.4,3.9,75,129
190,62913,40,0.64,3.3,4.7,115,192
137,55718,28,0.73,2.7,4.0,87,155
114,65393,24,0.53,2.5,2.9,47,111
152,88026,19,0.75,1.2,2.0,104,124
199,32667,14,0.86,2.7,3.5,38,111
171,25920,14,0.95,3.5,2.9,83,138
188,60502,34,0.69,3.1,3.2,37,126
192,93432,18,0.95,1.6,3.7,33,101
200,22999,44,0.61,1.0,3.0,32,109
146,59048,7,0.93,1.0,2.9,33,76
167,27114,2,0.61,3.7,3.4,30,94
129,57491,9,0.88,3.1,3.6,31,106
187,83862,12,0.68,4.3,2.7,58,126
107,59733,8,0.75,1.9,3.4,53,102
124,94127,26,0.73,2.1,3.1,44,109
190,51413,23,0.52,4.0,3.1,49,128
194,96010,8,0.79,1.4,3.9,43,91
106,76804,20,0.86,1.7,2.2,71,113
181,43329,18,0.67,3.5,3.1,67,133
140,68577,46,0.8,1.3,2.4,82,141
143,51700,45,0.57,3.6,3.3,105,181
178,51876,46,0.66,1.2,2.3,80,134
176,97477,0,0.57,2.3,2.3,116,124
130,26906,9,0.9,1.8,4.7,109,147
181,75773,0,0.91,2.4,3.1,91,121
108,54244,29,0.8,1.6,4.2,43,121
129,82918,50,0.53,2.5,2.8,84,157
161,86136,35,0.5,3.9,4.3,45,148
186,38314,24,0.88,1.7,2.2,82,126
125,90853,29,0.62,4.6,3.0,36,131
182,23337,7,0.78,3.4,4.0,65,126
167,51389,47,0.51,2.4,2.2,102,159
113,90788,45,0.66,3.9,2.7,114,185
184,38150,42,0.57,4.2,3.2,50,152
109,66009,3,0.73,4.8,4.5,47,129
165,85368,13,0.61,2.5,4.0,66,123
149,44194,21,0.82,2.6,3.1,96,144
152,38579,11,0.55,3.3,3.1,98,135
178,60766,45,0.92,3.2,2.3,116,185
178,26479,30,0.56,3.6,4.6,47,145
144,65102,18,0.64,2.5,2.7,61,117
180,38412,9,0.52,3.8,2.0,116,140
173,72486,34,0.6,4.9,2.8,72,163
139,21215,19,0.94,1.1,4.1,91,139
114,87222,25,0.55,2.4,2.2,93,136
109,48789,31,0.91,3.2,2.9,82,154
128,47164,1,0.64,3.2,4.4,39,101
186,70117,11,0.61,2.8,3.5,100,138
109,64315,20,0.85,3.3,2.2,74,130
144,21906,38,0.54,1.9,2.0,31,100
103,90687,25,0.9,3.3,3.5,91,155
178,41350,10,0.78,4.3,4.5,66,146
100,43675,45,0.5,3.3,4.0,99,179
188,97436,14,0.6,2.6,2.7,76,121
176,61303,47,0.85,4.1,3.0,101,186
137,51041,22,0.92,1.2,3.5,55,116
141,57720,17,0.51,2.8,2.4,102,135
108,95984,5,0.87,3.8,3.1,98,142
197,80906,41,0.93,3.7,3.4,98,185
164,35561,23,0.77,2.6,3.1,94,146
199,45176,35,0.53,3.6,4.4,38,139
108,76497,47,0.87,2.8,2.3,57,144
107,36370,15,0.83,2.8,2.7,91,138
115,73074,14,0.95,3.2,2.9,46,115
164,25644,38,0.8,4.9,2.8,81,172
159,77245,12,0.68,1.5,2.2,73,100
177,47168,24,0.56,1.8,2.2,82,121
199,72572,8,0.66,1.6,4.0,113,137
104,43967,47,0.61,4.4,2.1,64,155
167,37400,15,0.51,3.4,3.6,70,132
137,20916,11,0.59,2.2,4.9,55,115
116,39254,3,0.79,1.5,4.3,79,115
186,67644,45,0.55,4.9,2.7,43,152
105,91997,27,0.86,4.7,3.2,73,162
139,72488,35,0.78,2.6,5.0,117,188
159,83982,41,0.51,1.6,3.5,83,142
134,89168,9,0.65,4.5,2.3,78,129
191,40277,42,0.8,4.1,4.4,42,156
149,44448,47,0.65,4.6,3.7,93,189
130,44384,37,0.77,3.7,3.6,41,141
100,97728,23,0.63,2.5,3.8,79,137
115,66521,34,0.52,1.3,2.2,104,135
126,84934,1,0.6,1.1,2.8,62,84
149,28305,11,0.55,4.7,4.4,35,127
154,53511,50,0.57,4.4,2.6,50,156
145,59176,10,0.84,1.7,3.8,36,92
159,60072,20,0.91,4.1,3.2,32,126
198,97815,43,0.55,1.7,4.1,73,146
168,63442,6,0.93,3.7,4.0,115,164
127,94470,8,0.85,3.9,2.5,58,115
159,41871,46,0.53,2.7,2.6,61,143
153,28627,31,0.69,4.4,2.7,89,160
159,40766,46,0.85,2.4,3.5,72,159
142,83643,5,0.66,2.9,3.5,82,122
170,83111,28,0.82,3.1,4.2,42,137
183,44205,12,0.8,2.9,4.0,108,150
170,69100,33,0.78,1.3,4.3,43,124
169,29686,0,0.87,5.0,4.3,47,130
112,61764,9,0.61,4.6,2.8,81,140
140,33825,16,0.69,2.6,2.1,89,128
134,83177,42,0.85,3.1,3.2,33,132
103,54047,25,0.82,4.8,2.8,79,157
146,40729,47,0.84,4.0,2.1,81,168
199,76257,7,0.88,2.3,2.9,65,107
125,95059,39,0.82,4.9,4.1,36,159
189,25601,45,0.51,4.5,4.5,33,158
117,77313,44,0.95,1.6,2.3,46,127
174,70121,25,0.67,2.1,2.9,38,107
120,21103,39,0.73,1.8,2.5,48,122
189,32636,9,0.55,1.2,4.6,61,107
157,69765,22,0.53,1.2,4.7,50,113
126,38962,21,0.73,1.6,3.4,60,111
157,29977,12,0.69,3.0,4.6,91,148
187,50283,4,0.95,4.8,3.2,112,161
171,68922,12,0.63,1.9,2.7,63,103
184,74215,5,0.67,3.3,4.1,84,136
171,98544,46,0.91,2.5,3.1,110,183
133,20063,6,0.57,2.5,3.4,67,107
179,73899,2,0.86,1.8,3.8,94,126
114,82869,39,0.63,4.2,3.5,66,162
137,26572,4,0.74,2.0,2.9,78,107
171,64781,23,0.54,3.7,2.3,45,115
192,29592,21,0.66,2.4,2.1,61,113
161,91481,38,0.89,1.3,5.0,120,183
142,96976,8,0.59,4.8,2.9,89,143
143,63351,16,0.53,2.1,3.3,45,104
143,28614,10,0.92,1.2,4.1,66,110
105,64766,41,0.76,4.1,2.1,98,171
162,36541,47,0.69,3.3,4.7,109,196
120,74322,17,0.52,4.7,2.8,37,120
130,56239,6,0.8,1.8,2.9,82,110
128,26476,1,0.64,4.3,4.4,77,140
140,89692,36,0.86,4.9,2.4,54,153
117,72030,9,0.73,2.1,4.7,35,103
141,63696,28,0.67,2.1,2.6,71,125
155,71632,40,0.66,1.9,2.3,59,123
154,70449,1,0.87,3.2,3.2,72,121
130,98105,19,0.59,3.7,3.7,116,168
154,70704,11,0.52,1.6,4.9,65,114
131,64375,10,0.86,4.4,4.0,59,141
142,81198,20,0.69,2.0,4.4,103,149
200,42678,19,0.81,3.0,4.6,50,134
189,45187,32,0.88,1.5,4.1,114,162
133,86618,46,0.79,1.3,3.1,108,164
114,80332,7,0.7,3.0,4.9,75,136
161,74421,4,0.7,1.5,2.9,119,126
138,37376,26,0.87,2.2,4.1,118,166
169,77223,32,0.56,2.4,3.4,61,134
116,37351,3,0.89,4.8,3.9,110,164
138,29471,12,0.59,1.0,2.8,78,104
168,26973,43,0.54,2.9,4.7,55,150
180,32572,27,0.56,4.2,3.2,53,135
112,48808,7,0.94,2.7,2.7,117,141
154,97071,9,0.58,1.6,4.1,51,96
143,61297,35,0.64,4.0,3.6,45,145
104,97613,12,0.91,2.8,3.7,56,118
103,64595,40,0.87,1.1,2.3,36,110
166,40120,8,0.87,3.6,4.1,96,152
134,52297,2,0.71,3.5,3.4,66,117
156,42198,50,0.57,4.1,4.1,88,189
111,46852,35,0.88,4.7,2.1,106,178
107,97493,1,0.61,2.3,2.3,83,101
150,49097,46,0.88,1.9,2.2,42,127
154,94097,34,0.7,4.7,2.5,62,149
162,24087,21,0.7,3.9,4.0,40,133
193,77160,26,0.94,4.6,2.7,60,147
148,46405,26,0.73,2.8,2.3,102,149
116,55206,38,0.72,1.6,4.2,113,166
188,50236,8,0.62,3.0,4.3,51,113
184,36894,30,0.5,1.6,2.9,63,118
191,32182,33,0.56,4.5,4.0,31,142
190,69880,3,0.71,4.1,4.2,66,130
168,34146,18,0.66,2.9,2.9,42,107
159,78108,29,0.74,1.4,4.2,49,117
116,34484,38,0.58,4.8,2.8,114,187
122,39826,42,0.73,1.4,4.9,114,175
118,59476,46,0.79,4.1,3.3,48,157
160,66942,5,0.59,1.2,4.8,118,135
156,35828,44,0.93,1.6,2.9,34,124
197,39159,15,0.55,3.4,3.7,108,153
143,57354,46,0.68,3.6,2.1,44,135
131,92215,17,0.78,1.8,3.7,46,110
127,83187,14,0.75,2.9,2.4,76,121
176,43848,47,0.68,3.8,3.3,48,155
144,55192,37,0.9,2.6,3.9,92,168
152,48246,44,0.62,4.8,4.9,99,204
125,83871,2,0.93,1.2,3.5,56,93
190,37182,49,0.89,1.2,4.4,89,164
195,24777,17,0.84,4.9,4.7,81,166
112,82432,8,0.82,2.8,2.9,55,108
187,57041,20,0.89,2.0,4.7,71,139
197,22631,20,0.67,1.2,3.5,105,137
114,52619,50,0.74,1.6,3.8,33,131
190,80102,24,0.74,1.2,5.0,106,154
163,97739,28,0.55,3.8,4.6,89,170
125,75407,44,0.91,3.5,4.9,87,189
135,29466,6,0.58,1.8,2.6,31,76
129,40691,7,0.84,1.6,2.1,114,124
195,73784,40,0.88,2.5,4.2,66,156
137,69594,32,0.71,4.8,4.1,71,172
195,58119,48,0.65,4.6,4.2,53,175
106,64772,0,0.59,1.7,3.4,36,76
131,48758,8,0.69,2.0,4.4,35,99
129,66923,15,0.5,4.9,2.4,44,117
102,25889,12,0.8,3.6,4.0,101,156
140,77728,31,0.77,1.1,4.1,87,144
195,93521,12,0.54,4.4,2.5,86,135
191,65566,27,0.89,2.2,3.6,102,153
178,68206,15,0.59,2.4,4.0,83,134
137,81340,12,0.7,2.1,3.7,90,131
122,42084,9,0.87,3.6,2.4,108,146
186,77341,33,0.86,1.1,4.3,73,139
133,72516,48,0.7,1.6,4.2,84,160
106,26079,35,0.62,4.7,4.6,33,148
192,33676,6,0.86,1.7,4.9,40,104
139,28082,9,0.79,1.0,4.0,33,84
123,21024,21,0.53,4.1,4.5,68,148
103,94541,44,0.75,2.8,3.8,34,136
103,76460,36,0.69,2.5,3.9,81,157
199,51340,38,0.81,2.5,3.6,94,163
128,44638,17,0.54,4.4,3.0,106,160
154,20367,23,0.52,1.8,2.7,106,134
114,87370,28,0.53,4.2,2.3,89,154
115,55282,40,0.71,2.7,3.6,106,176
158,55498,11,0.57,3.6,3.4,48,115
130,33333,14,0.55,2.6,5.0,91,145
149,23067,41,0.82,3.6,4.2,109,193
120,95967,10,0.63,4.7,4.8,55,138
106,27978,41,0.54,1.1,3.6,89,145
138,37801,26,0.77,2.7,3.3,37,114
150,80828,40,0.53,4.9,3.2,36,147
120,95757,12,0.55,3.6,4.0,95,148
155,20216,21,0.83,3.1,3.0,96,150
165,72142,30,0.55,1.7,2.6,59,114
127,20836,17,0.87,3.4,3.0,93,147
137,33791,49,0.57,2.8,3.8,42,141
165,77861,41,0.56,1.5,2.4,55,119
124,84586,48,0.93,2.2,3.8,101,179
183,31576,26,0.67,2.8,4.5,93,157
163,76152,28,0.62,4.8,3.4,88,166
177,37467,37,0.57,3.3,3.2,33,127
190,69781,9,0.68,4.7,2.8,42,115
156,39408,0,0.54,3.0,2.8,64,103
105,47416,12,0.6,3.6,3.5,52,116
101,79934,30,0.85,2.9,2.3,110,159
145,85291,48,0.94,2.7,2.7,72,159
129,42664,48,0.72,3.2,3.9,45,150
156,29809,34,0.84,3.8,3.3,76,161
116,94437,36,0.91,3.5,2.1,106,167
190,31151,35,0.62,4.8,4.4,92,185
195,93328,35,0.77,4.2,2.4,39,133
122,43483,30,0.71,3.0,4.3,69,152
138,24127,34,0.78,4.6,2.8,63,156
103,20035,38,0.93,1.8,3.3,35,121
109,35861,9,0.86,2.6,2.3,70,114
117,20439,8,0.62,3.1,4.2,87,140
109,94183,1,0.59,1.1,3.0,67,89
144,49673,48,0.68,2.5,3.8,108,184
195,67232,18,0.68,3.3,2.2,40,107
136,56468,25,0.93,3.6,4.8,59,154
139,30865,2,0.5,1.0,2.4,88,91
198,65452,34,0.73,2.0,3.2,72,138
120,43066,2,0.83,2.0,4.7,110,140
160,41422,26,0.71,2.6,4.3,59,133
138,60568,26,0.88,3.3,4.1,98,171
123,98788,40,0.93,4.3,2.2,51,150
186,28162,33,0.93,2.7,3.0,94,161
188,83769,22,0.63,2.6,4.4,76,141
151,93412,25,0.69,1.4,3.0,82,125
128,98724,15,0.87,2.1,4.3,52,120
